env_steps,return,restorations,infiltrations,length,FPS,time
0,-68.5,45,814,100,0.0,0.3032
100,-63.5,54,602,100,477.3583,0.2095
200,-78.45,62,669,100,365.3021,0.2738
300,-62.75,50,539,100,495.6025,0.2018
400,-58.35,44,791,100,490.7163,0.2038
500,-64.3,42,830,100,487.8856,0.205
600,-72.55,63,543,100,495.0994,0.202
700,-56.3,47,578,100,501.19,0.1995
800,-69.9,51,650,100,498.2743,0.2007
900,-69.25,66,401,100,490.2093,0.204
1000,-76.0,67,468,100,2.3815,41.9896
1100,-64.95,46,835,100,17.8681,5.5966
1200,-51.8,41,808,100,18.875,5.298
1300,-72.4,60,532,100,29.2561,3.4181
1400,-71.9,61,534,100,28.5881,3.498
1500,-69.6,49,804,100,28.5768,3.4993
1600,-78.4,59,652,100,25.6615,3.8969
1700,-62.65,56,561,100,28.5507,3.5026
1800,-62.55,44,807,100,27.0556,3.6961
1900,-52.15,40,735,100,27.7921,3.5981
2000,-66.9,55,622,100,27.77,3.601
2100,-67.8,51,812,100,28.5075,3.5079
2200,-79.3,59,730,100,27.7319,3.606
2300,-73.0,56,504,100,27.9567,3.577
2400,-65.6,52,596,100,27.6741,3.6135
2500,-69.95,63,495,100,26.3639,3.7931
2600,-65.45,55,597,100,28.4701,3.5125
2700,-65.25,45,785,100,19.6553,5.0877
2800,-64.05,57,565,100,22.1522,4.5142
2900,-74.55,52,715,100,15.9196,6.2816
3000,-51.15,43,715,100,14.0641,7.1103
3100,-65.65,51,633,100,30.4196,3.2874
3200,-64.05,43,865,100,31.0962,3.2158
3300,-55.8,46,692,100,30.2354,3.3074
3400,-62.45,54,637,100,30.3905,3.2905
3500,-65.75,49,647,100,31.1213,3.2132
3600,-55.2,34,932,100,30.3905,3.2905
3700,-54.6,44,724,100,30.2909,3.3013
3800,-72.35,55,679,100,30.3939,3.2901
3900,-69.9,60,470,100,30.2933,3.3011
4000,-64.55,54,591,100,28.505,3.5082
4100,-71.0,51,760,100,31.2763,3.1973
4200,-63.25,51,729,100,31.2364,3.2014
4300,-68.85,48,781,100,30.483,3.2805
4400,-55.6,41,816,100,32.2432,3.1014
4500,-73.1,63,478,100,30.0466,3.3282
4600,-72.55,61,483,100,32.3417,3.092
4700,-55.0,51,596,100,32.3457,3.0916
4800,-70.15,55,711,100,29.3513,3.407
4900,-55.5,38,814,100,27.8872,3.5859
