env_steps,return,restorations,infiltrations,length,FPS,time
0,-69.7,62,490,100,0.0,0.1563
100,-52.8,31,972,100,939.8748,0.1064
200,-77.7,64,542,100,926.7296,0.1079
300,-70.2,60,560,100,952.2662,0.105
400,-64.45,57,565,100,922.3095,0.1084
500,-76.7,61,626,100,969.0352,0.1032
600,-60.05,39,865,100,944.4695,0.1059
700,-50.75,34,847,100,937.503,0.1067
800,-63.8,56,576,100,648.9767,0.1541
900,-70.75,64,427,100,961.1146,0.1041
1000,-65.45,46,833,100,7.5741,13.203
1100,-71.8,53,656,100,55.1773,1.8123
1200,-65.95,59,607,100,50.2075,1.9917
1300,-67.7,66,442,100,52.2332,1.9145
1400,-64.05,53,533,100,50.22,1.9912
1500,-73.4,53,676,100,52.7858,1.8945
1600,-61.3,48,686,100,50.1923,1.9923
1700,-55.95,46,603,100,49.4814,2.021
1800,-67.85,52,709,100,52.4785,1.9055
1900,-72.25,59,581,100,52.8987,1.8904
2000,-78.65,51,821,100,52.3955,1.9086
2100,-64.95,53,587,100,50.1559,1.9938
2200,-78.05,66,497,100,50.5921,1.9766
2300,-77.55,55,755,100,51.8765,1.9277
2400,-58.35,49,711,100,47.9674,2.0848
2500,-66.65,48,721,100,52.0441,1.9214
2600,-58.45,50,717,100,50.7757,1.9694
2700,-70.35,52,731,100,51.5743,1.939
2800,-62.05,44,741,100,50.2901,1.9885
2900,-62.8,50,624,100,45.8662,2.1803
3000,-67.8,55,636,100,49.8038,2.0079
3100,-67.9,54,718,100,55.5299,1.8008
3200,-78.95,56,707,100,50.1332,1.9947
3300,-65.75,55,531,100,47.6292,2.0996
3400,-58.0,44,756,100,49.8122,2.0075
3500,-69.65,49,841,100,53.2341,1.8785
3600,-59.85,53,593,100,52.4532,1.9065
3700,-87.6,70,524,100,51.6701,1.9354
3800,-59.45,38,1037,100,50.086,1.9966
3900,-67.8,59,508,100,53.3088,1.8759
4000,-60.85,64,433,100,49.5979,2.0162
4100,-72.3,51,722,100,49.8973,2.0041
4200,-61.85,50,633,100,50.3226,1.9872
4300,-62.0,48,692,100,53.0901,1.8836
4400,-67.85,45,881,100,49.5642,2.0176
4500,-67.4,54,708,100,47.6007,2.1008
4600,-48.05,40,797,100,50.2144,1.9915
4700,-59.85,48,625,100,52.9802,1.8875
4800,-55.7,47,558,100,49.8764,2.005
4900,-53.05,44,681,100,49.4357,2.0228
5000,-64.5,42,822,100,50.4656,1.9816
5100,-77.6,65,532,100,51.9191,1.9261
5200,-66.45,52,661,100,45.9892,2.1744
5300,-69.1,56,602,100,47.7663,2.0935
5400,-65.1,47,726,100,55.6691,1.7963
5500,-75.1,47,842,100,52.1535,1.9174
5600,-66.85,53,685,100,52.598,1.9012
5700,-62.95,43,739,100,52.9173,1.8897
5800,-60.6,37,952,100,49.6728,2.0132
5900,-73.35,54,647,100,47.3877,2.1103
6000,-59.4,54,544,100,45.8653,2.1803
6100,-66.3,45,862,100,52.0514,1.9212
6200,-69.1,51,702,100,53.2383,1.8784
6300,-70.4,43,852,100,50.1073,1.9957
6400,-65.2,41,884,100,49.975,2.001
6500,-72.75,56,663,100,52.1556,1.9173
6600,-74.7,53,746,100,52.8522,1.8921
6700,-66.05,49,653,100,43.187,2.3155
6800,-53.9,50,642,100,47.8452,2.0901
6900,-66.45,62,453,100,49.9849,2.0006
7000,-66.5,57,526,100,52.5423,1.9032
7100,-69.15,61,455,100,50.763,1.9699
7200,-66.9,46,762,100,49.3601,2.0259
7300,-74.7,63,498,100,49.7369,2.0106
7400,-71.5,54,742,100,48.2035,2.0745
7500,-77.15,56,607,100,45.0349,2.2205
7600,-70.75,60,591,100,47.4141,2.1091
7700,-66.6,56,560,100,50.1018,1.9959
7800,-66.3,52,686,100,47.9454,2.0857
7900,-64.55,47,775,100,48.0008,2.0833
8000,-63.9,49,770,100,52.266,1.9133
8100,-71.2,55,668,100,49.9204,2.0032
8200,-79.25,64,605,100,50.4276,1.983
8300,-63.55,50,583,100,51.7917,1.9308
8400,-61.9,52,550,100,55.627,1.7977
8500,-56.85,41,753,100,48.0059,2.0831
8600,-67.45,48,725,100,45.5021,2.1977
8700,-60.45,53,621,100,49.5754,2.0171
8800,-67.25,54,657,100,52.7599,1.8954
8900,-68.25,54,685,100,49.8836,2.0047
9000,-66.35,48,727,100,50.5783,1.9771
9100,-69.45,52,709,100,49.9364,2.0026
9200,-69.85,51,541,100,55.5733,1.7994
9300,-57.0,45,688,100,49.7981,2.0081
9400,-53.8,51,516,100,45.3746,2.2039
9500,-68.95,45,823,100,50.4434,1.9824
9600,-73.45,55,625,100,55.2169,1.811
9700,-68.3,48,734,100,52.66,1.899
9800,-74.9,50,834,100,50.1545,1.9938
9900,-66.5,47,746,100,49.9245,2.003
10000,-56.55,47,695,100,0.0,0.6346
10100,-71.45,64,505,100,48.1931,2.075
10200,-66.7,50,702,100,50.2703,1.9893
10300,-72.5,60,498,100,54.4923,1.8351
10400,-75.0,51,768,100,50.4901,1.9806
10500,-70.9,47,894,100,52.41,1.908
10600,-57.5,59,378,100,53.0972,1.8833
10700,-68.9,56,626,100,49.9518,2.0019
10800,-74.95,59,575,100,52.357,1.91
10900,-65.15,46,799,100,52.3065,1.9118
11000,-75.4,51,820,100,53.3405,1.8748
11100,-68.05,54,673,100,52.1393,1.9179
11200,-67.25,46,909,100,50.0125,1.9995
11300,-64.8,61,636,100,47.669,2.0978
11400,-72.95,61,547,100,52.3643,1.9097
11500,-63.75,54,587,100,45.7333,2.1866
11600,-61.8,51,596,100,45.509,2.1974
11700,-60.6,42,828,100,50.2501,1.99
11800,-62.75,44,755,100,47.1007,2.1231
11900,-73.0,54,688,100,52.5223,1.904
12000,-61.9,48,646,100,50.3663,1.9855
12100,-66.95,45,843,100,49.6754,2.0131
12200,-50.75,41,759,100,49.8388,2.0065
12300,-76.1,56,670,100,50.3247,1.9871
12400,-86.25,52,913,100,50.0897,1.9964
12500,-74.4,60,536,100,50.4312,1.9829
12600,-55.95,49,571,100,51.8703,1.9279
12700,-75.55,50,783,100,50.4207,1.9833
12800,-77.0,57,668,100,50.4097,1.9837
12900,-67.05,58,517,100,49.6442,2.0143
13000,-59.3,50,586,100,50.086,1.9966
13100,-71.0,58,576,100,55.4031,1.805
13200,-79.45,58,645,100,52.1957,1.9159
13300,-72.15,56,655,100,50.1558,1.9938
13400,-49.85,38,813,100,52.281,1.9127
13500,-68.25,54,653,100,53.5511,1.8674
13600,-61.8,42,832,100,51.8754,1.9277
13700,-70.8,58,572,100,50.3932,1.9844
13800,-44.95,39,807,100,50.3805,1.9849
13900,-73.3,58,662,100,52.3082,1.9118
14000,-68.6,58,552,100,52.0449,1.9214
14100,-62.2,50,652,100,52.444,1.9068
14200,-58.9,56,486,100,50.4895,1.9806
14300,-65.75,49,679,100,50.4823,1.9809
14400,-61.1,52,602,100,52.102,1.9193
