env_steps,return,restorations,infiltrations,length,FPS,time
0,-68.55,61,499,100,0.0,0.1266
100,-61.95,32,1011,100,361.3873,0.2767
200,-77.0,65,572,100,466.4074,0.2144
300,-71.9,62,498,100,348.249,0.2872
400,-65.55,59,615,100,473.5485,0.2112
500,-77.7,62,618,100,337.9936,0.2959
600,-48.05,39,789,100,339.8294,0.2943
700,-55.5,37,866,100,478.3884,0.209
800,-66.4,57,604,100,338.6198,0.2953
900,-68.4,64,424,100,495.7566,0.2017
1000,-53.65,43,733,100,2.4161,41.3882
1100,-63.1,59,506,100,18.4683,5.4147
1200,-66.8,52,640,100,16.3953,6.0993
1300,-76.95,66,499,100,18.5303,5.3966
1400,-70.95,57,635,100,19.2269,5.201
1500,-69.25,52,777,100,18.1842,5.4993
1600,-61.65,51,661,100,18.8527,5.3043
1700,-77.1,50,802,100,17.8697,5.5961
1800,-62.35,54,595,100,18.8713,5.299
1900,-70.45,62,477,100,17.8437,5.6042
2000,-77.0,58,760,100,17.5901,5.685
2100,-58.35,53,535,100,16.9146,5.912
2200,-73.75,64,451,100,18.1739,5.5024
2300,-79.95,57,691,100,18.5505,5.3907
2400,-54.8,40,748,100,16.9503,5.8996
2500,-61.15,53,631,100,15.8581,6.3059
2600,-66.45,47,777,100,17.848,5.6029
2700,-65.05,49,729,100,17.549,5.6983
2800,-50.55,44,703,100,17.8366,5.6065
2900,-67.5,57,622,100,16.1362,6.1972
3000,-66.55,54,567,100,16.9378,5.904
3100,-71.95,50,723,100,16.9485,5.9002
3200,-64.25,61,489,100,17.2668,5.7915
3300,-68.6,57,520,100,17.5242,5.7064
3400,-69.15,47,767,100,17.5847,5.6867
3500,-60.85,50,633,100,18.1232,5.5178
3600,-65.45,56,641,100,17.902,5.586
3700,-76.45,63,505,100,17.5302,5.7044
3800,-47.85,33,853,100,18.8408,5.3076
3900,-75.8,59,600,100,17.5855,5.6865
4000,-59.0,55,456,100,18.5117,5.402
4100,-66.05,47,709,100,18.1849,5.4991
4200,-77.7,56,710,100,19.2038,5.2073
4300,-64.4,45,688,100,16.406,6.0954
4400,-57.9,46,666,100,17.5219,5.7072
4500,-64.1,55,610,100,18.222,5.4879
4600,-57.35,39,831,100,18.5134,5.4015
4700,-70.75,51,683,100,16.3631,6.1113
4800,-73.9,54,726,100,16.4097,6.094
4900,-60.35,45,683,100,18.1984,5.495
5000,-56.9,37,830,100,18.8519,5.3045
5100,-65.15,60,471,100,16.9161,5.9115
5200,-63.65,51,617,100,17.8941,5.5884
5300,-76.9,59,626,100,15.8731,6.3
5400,-59.4,45,692,100,17.2483,5.7977
5500,-73.05,50,781,100,19.2054,5.2069
5600,-78.55,57,763,100,17.2496,5.7973
5700,-63.6,46,816,100,17.2311,5.8034
5800,-59.95,38,927,100,18.5416,5.3933
5900,-70.6,58,628,100,16.634,6.0118
6000,-65.3,53,594,100,17.2674,5.7913
6100,-50.15,39,771,100,17.5438,5.7
6200,-57.05,44,657,100,18.8935,5.2928
6300,-61.1,45,694,100,19.5969,5.1029
6400,-54.15,40,827,100,17.535,5.7029
6500,-73.5,56,666,100,17.8845,5.5914
6600,-67.95,53,643,100,18.5086,5.4029
6700,-63.25,48,709,100,18.8396,5.308
6800,-55.3,47,686,100,17.8673,5.5968
6900,-74.7,60,578,100,17.2302,5.8038
7000,-75.35,57,667,100,17.5611,5.6944
7100,-67.3,60,434,100,18.1385,5.5131
7200,-63.15,51,655,100,17.0008,5.8821
7300,-65.0,58,464,100,17.5275,5.7053
7400,-76.35,56,759,100,17.2206,5.807
7500,-62.85,52,633,100,17.5653,5.693
7600,-63.5,54,594,100,16.6766,5.9964
7700,-68.5,52,614,100,16.9451,5.9014
7800,-62.2,53,608,100,17.5154,5.7093
7900,-56.7,42,746,100,15.909,6.2858
8000,-60.25,43,725,100,16.1071,6.2085
8100,-64.8,51,620,100,17.889,5.59
8200,-73.4,66,436,100,18.4847,5.4099
8300,-54.1,48,474,100,17.8649,5.5976
8400,-72.9,55,602,100,17.2102,5.8105
8500,-60.55,44,771,100,17.5861,5.6863
8600,-67.6,52,684,100,17.8397,5.6055
8700,-67.4,50,696,100,17.8294,5.6087
8800,-68.8,54,696,100,17.244,5.7991
8900,-82.1,52,810,100,17.8967,5.5876
9000,-48.35,45,607,100,18.1804,5.5004
9100,-70.95,59,579,100,17.5472,5.6989
9200,-72.5,61,518,100,17.2258,5.8053
9300,-59.1,42,842,100,16.6869,5.9927
9400,-59.65,56,453,100,17.8376,5.6061
9500,-57.7,46,738,100,16.9574,5.8971
9600,-71.3,54,614,100,16.6678,5.9996
9700,-52.65,41,661,100,16.9252,5.9083
9800,-66.4,53,652,100,17.5338,5.7033
9900,-68.85,53,661,100,17.9146,5.582
10000,-68.0,49,788,100,0.0,1.4046
10100,-78.35,63,551,100,17.5489,5.6984
10200,-51.25,49,561,100,17.2758,5.7884
10300,-70.75,59,479,100,16.4044,6.0959
10400,-67.25,47,781,100,16.8979,5.9179
10500,-62.5,38,894,100,19.2464,5.1958
10600,-70.3,61,486,100,17.8619,5.5985
10700,-71.45,56,561,100,17.8943,5.5884
10800,-70.25,66,401,100,17.5236,5.7066
10900,-62.35,45,795,100,16.6636,6.0011
11000,-62.2,54,564,100,17.5683,5.6921
11100,-68.6,51,748,100,16.6608,6.0021
11200,-68.45,44,833,100,19.1911,5.2107
