env_steps,return,restorations,infiltrations,length,FPS,time
0,-50.75,32,995,100,0.0,0.0829
100,-84.65,71,469,100,1223.2393,0.0818
200,-63.05,39,969,100,2925.3266,0.0342
300,-62.65,51,701,100,1174.5888,0.0851
400,-53.15,50,583,100,1222.3587,0.0818
500,-72.55,51,683,100,3017.2461,0.0331
600,-68.55,51,719,100,1239.7226,0.0807
700,-56.5,41,750,100,1133.516,0.0882
800,-79.4,48,920,100,1079.3788,0.0926
900,-70.9,60,482,100,1095.4532,0.0913
1000,-61.25,54,561,100,12.6167,7.926
1100,-51.55,46,711,100,77.9077,1.2836
1200,-58.55,49,643,100,75.4398,1.3256
1300,-75.85,56,665,100,68.1825,1.4667
1400,-69.75,57,571,100,88.7927,1.1262
1500,-68.9,52,742,100,71.8406,1.392
1600,-72.1,60,514,100,72.0524,1.3879
1700,-76.1,53,706,100,83.6039,1.1961
1800,-47.0,47,532,100,76.8149,1.3018
1900,-67.25,60,577,100,88.9628,1.1241
2000,-60.75,51,687,100,77.7177,1.2867
2100,-72.2,59,560,100,77.2261,1.2949
2200,-65.6,39,936,100,76.735,1.3032
2300,-56.05,46,729,100,71.6992,1.3947
2400,-76.25,51,745,100,82.6491,1.2099
2500,-77.8,56,780,100,82.1905,1.2167
2600,-68.15,47,731,100,72.2757,1.3836
2700,-62.65,53,617,100,77.6221,1.2883
2800,-57.6,47,596,100,76.4611,1.3079
2900,-62.45,44,741,100,71.8355,1.3921
3000,-63.5,50,718,100,82.4313,1.2131
3100,-61.95,49,675,100,72.0727,1.3875
3200,-79.5,63,522,100,82.2192,1.2163
3300,-66.4,43,860,100,77.4573,1.291
3400,-73.25,60,521,100,76.5573,1.3062
3500,-65.85,46,861,100,83.7638,1.1938
3600,-73.7,61,602,100,77.0681,1.2976
3700,-66.15,44,851,100,82.6428,1.21
3800,-50.55,40,799,100,77.0852,1.2973
3900,-63.15,45,795,100,71.977,1.3893
4000,-62.7,54,606,100,82.7853,1.2079
4100,-50.9,34,854,100,75.8822,1.3178
4200,-71.8,48,780,100,77.2305,1.2948
4300,-56.75,53,535,100,83.209,1.2018
4400,-71.55,46,851,100,72.7363,1.3748
4500,-58.7,45,666,100,83.3201,1.2002
4600,-64.0,48,780,100,76.4515,1.308
4700,-75.65,55,685,100,76.2605,1.3113
4800,-66.35,50,731,100,78.4206,1.2752
4900,-68.55,45,871,100,76.2655,1.3112
5000,-52.8,44,664,100,82.1412,1.2174
5100,-52.1,46,638,100,77.0222,1.2983
5200,-64.9,40,926,100,72.2858,1.3834
5300,-63.0,48,764,100,83.318,1.2002
5400,-53.5,51,606,100,76.6544,1.3046
5500,-79.35,62,567,100,82.6609,1.2098
5600,-71.85,51,709,100,78.109,1.2803
5700,-70.3,44,866,100,75.5754,1.3232
5800,-51.65,55,413,100,78.509,1.2737
5900,-60.85,45,685,100,75.5829,1.3231
6000,-76.0,47,832,100,72.0469,1.388
6100,-64.0,45,764,100,77.1752,1.2958
6200,-82.65,60,709,100,75.9839,1.3161
6300,-65.45,44,777,100,71.7024,1.3947
6400,-75.05,43,949,100,78.109,1.2803
6500,-53.35,40,823,100,76.3819,1.3092
6600,-73.5,61,538,100,82.3626,1.2141
6700,-68.85,46,797,100,77.8377,1.2847
6800,-69.35,58,579,100,75.8169,1.319
6900,-54.85,50,593,100,78.4903,1.274
7000,-64.75,54,543,100,75.9502,1.3167
7100,-64.3,54,622,100,72.3104,1.3829
7200,-66.3,49,762,100,82.0782,1.2184
7300,-71.9,42,958,100,76.1848,1.3126
7400,-76.85,59,573,100,78.4935,1.274
7500,-70.6,51,680,100,76.8414,1.3014
7600,-64.85,40,861,100,75.9355,1.3169
7700,-58.9,44,678,100,72.237,1.3843
7800,-66.45,40,829,100,66.3968,1.5061
7900,-57.55,37,843,100,77.2906,1.2938
8000,-68.75,40,887,100,75.9741,1.3162
8100,-69.4,47,820,100,72.6476,1.3765
8200,-63.35,50,643,100,82.3523,1.2143
8300,-79.85,48,861,100,76.276,1.311
8400,-72.7,49,786,100,72.2693,1.3837
8500,-64.65,52,709,100,81.5732,1.2259
8600,-56.2,39,756,100,71.6917,1.3949
8700,-72.5,59,566,100,77.3191,1.2933
8800,-51.15,42,731,100,71.6675,1.3953
8900,-75.75,57,699,100,77.2073,1.2952
9000,-58.85,47,665,100,83.0798,1.2037
9100,-65.55,50,679,100,76.0691,1.3146
9200,-57.05,49,573,100,77.6938,1.2871
9300,-57.0,48,644,100,72.5166,1.379
9400,-70.1,47,826,100,70.9902,1.4086
9500,-70.9,58,574,100,76.6694,1.3043
9600,-76.0,61,488,100,75.7928,1.3194
9700,-73.95,54,671,100,77.9029,1.2837
9800,-54.15,49,551,100,76.5085,1.307
9900,-70.4,61,492,100,71.8383,1.392
10000,-58.7,38,782,100,0.0,0.5802
10100,-66.45,48,733,100,83.1688,1.2024
10200,-72.0,46,860,100,72.6874,1.3758
10300,-57.55,52,579,100,82.4408,1.213
10400,-65.85,50,721,100,76.348,1.3098
10500,-71.15,45,903,100,72.0672,1.3876
10600,-71.35,55,667,100,77.2361,1.2947
10700,-63.75,46,739,100,75.0038,1.3333
10800,-71.95,48,751,100,72.2756,1.3836
10900,-70.2,48,796,100,77.0507,1.2978
11000,-75.85,46,873,100,71.5495,1.3976
11100,-61.3,37,870,100,71.3493,1.4016
11200,-62.75,45,691,100,70.5533,1.4174
11300,-71.7,54,634,100,71.882,1.3912
11400,-79.75,62,559,100,77.5254,1.2899
11500,-69.5,47,714,100,66.7879,1.4973
11600,-64.1,51,534,100,71.4793,1.399
11700,-64.15,43,855,100,88.9064,1.1248
11800,-70.8,55,652,100,73.1418,1.3672
11900,-51.8,40,760,100,81.6351,1.225
12000,-78.8,69,440,100,76.7438,1.303
12100,-53.0,35,808,100,72.265,1.3838
12200,-69.4,49,712,100,82.1294,1.2176
12300,-52.0,38,776,100,71.6918,1.3949
12400,-67.8,42,788,100,78.4011,1.2755
12500,-64.25,43,825,100,71.665,1.3954
12600,-63.65,56,513,100,81.9077,1.2209
12700,-56.2,40,768,100,71.6423,1.3958
12800,-64.7,45,774,100,83.0451,1.2042
12900,-75.55,52,695,100,71.2404,1.4037
13000,-66.9,46,826,100,71.1876,1.4047
13100,-58.3,46,690,100,77.7673,1.2859
13200,-45.4,26,860,100,76.0667,1.3146
13300,-71.3,51,698,100,77.4549,1.2911
13400,-66.4,44,840,100,72.0029,1.3888
13500,-66.4,54,628,100,82.9294,1.2058
13600,-59.75,42,787,100,82.3491,1.2143
13700,-56.5,42,694,100,72.0009,1.3889
13800,-55.5,43,718,100,82.4954,1.2122
13900,-71.9,57,618,100,72.1839,1.3854
14000,-53.45,46,553,100,76.9758,1.2991
14100,-62.3,47,662,100,82.2555,1.2157
14200,-69.8,50,696,100,76.7646,1.3027
14300,-69.15,58,579,100,84.1995,1.1877
14400,-67.95,55,519,100,76.7111,1.3036
14500,-51.55,40,671,100,72.5164,1.379
14600,-79.8,53,744,100,76.7776,1.3025
14700,-76.25,47,905,100,70.9894,1.4087
14800,-59.9,46,658,100,76.38,1.3092
14900,-59.5,40,774,100,71.085,1.4068
15000,-71.6,48,756,100,71.7752,1.3932
15100,-63.9,57,482,100,82.682,1.2095
15200,-56.55,40,823,100,72.0286,1.3883
15300,-64.85,52,769,100,72.6499,1.3765
15400,-63.5,46,746,100,76.5491,1.3064
15500,-77.45,47,845,100,76.2072,1.3122
15600,-70.35,45,891,100,76.4413,1.3082
15700,-64.6,29,1000,100,72.6402,1.3767
15800,-66.5,44,830,100,71.3036,1.4025
15900,-56.75,40,775,100,75.4904,1.3247
16000,-59.2,48,620,100,72.8099,1.3734
16100,-67.5,50,654,100,71.3277,1.402
16200,-63.9,54,530,100,76.7842,1.3024
16300,-81.2,57,648,100,71.0198,1.4081
