env_steps,return,restorations,infiltrations,length,FPS,time
0,-67.7,49,798,100,0.0,0.059
100,-59.35,45,731,100,1717.928,0.0582
200,-56.0,41,808,100,1696.2583,0.059
300,-76.85,62,557,100,1761.5651,0.0568
400,-74.0,60,476,100,1751.6994,0.0571
500,-66.85,50,657,100,1456.5275,0.0687
600,-57.5,51,666,100,1807.2587,0.0553
700,-51.45,36,893,100,1764.6556,0.0567
800,-76.2,52,800,100,1811.8648,0.0552
900,-70.65,59,561,100,1854.6804,0.0539
1000,-63.7,39,942,100,3.1715,31.531
1100,-59.4,55,520,100,27.8042,3.5966
1200,-74.75,56,675,100,27.7761,3.6002
1300,-70.55,59,631,100,27.8305,3.5932
1400,-74.1,48,834,100,27.8683,3.5883
1500,-67.55,57,543,100,27.6224,3.6203
1600,-62.5,49,642,100,27.4656,3.6409
1700,-64.15,43,795,100,27.7259,3.6067
1800,-77.1,56,654,100,27.8013,3.597
1900,-62.0,53,624,100,28.0539,3.5646
2000,-71.35,62,503,100,27.4414,3.6441
2100,-62.05,44,729,100,27.4972,3.6367
2200,-58.8,40,880,100,27.7697,3.6011
2300,-64.75,34,943,100,27.3892,3.6511
2400,-58.35,62,319,100,27.5181,3.634
2500,-50.6,40,808,100,27.6968,3.6105
2600,-61.5,55,530,100,27.6891,3.6115
2700,-75.25,53,757,100,27.4515,3.6428
2800,-70.8,61,500,100,27.4701,3.6403
2900,-72.8,52,708,100,27.3532,3.6559
3000,-72.1,51,702,100,27.6097,3.6219
3100,-69.7,53,722,100,27.5357,3.6317
3200,-87.0,70,524,100,27.6637,3.6148
3300,-60.75,46,715,100,27.4439,3.6438
3400,-80.3,59,638,100,27.6531,3.6162
3500,-51.9,46,598,100,27.4955,3.637
3600,-59.05,40,841,100,27.3901,3.651
3700,-67.35,49,767,100,27.6202,3.6205
3800,-57.6,51,660,100,27.7781,3.6
3900,-64.35,48,747,100,27.6341,3.6187
4000,-63.8,53,616,100,27.7206,3.6074
4100,-61.6,53,600,100,27.4071,3.6487
4200,-75.0,58,556,100,27.6818,3.6125
4300,-67.85,52,665,100,27.675,3.6134
4400,-67.65,60,521,100,27.7174,3.6078
4500,-66.3,51,702,100,27.7747,3.6004
4600,-58.0,59,432,100,27.7069,3.6092
4700,-77.9,52,754,100,27.8892,3.5856
4800,-89.15,55,891,100,27.7294,3.6063
4900,-71.25,57,689,100,27.3912,3.6508
5000,-61.15,37,911,100,27.4964,3.6368
5100,-63.0,48,700,100,27.6528,3.6163
5200,-61.9,53,574,100,27.612,3.6216
