env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.2213,-1.0738,0.5202,0.0308,0.0307
1100,0.0527,-1.3464,0.5948,0.0421,0.0411
1200,0.0635,-1.3685,0.7246,0.049,0.0487
1300,0.0671,-1.3896,0.7022,0.0475,0.0466
1400,0.0514,-1.4176,0.8018,0.0257,0.0249
1500,0.0548,-1.4133,0.6157,0.0371,0.0351
1600,0.0649,-1.389,0.7955,0.1052,0.1037
1700,0.0632,-1.3845,0.7563,0.0499,0.0475
1800,0.0616,-1.3661,0.5683,0.0603,0.0595
1900,0.0609,-1.3482,0.8849,0.0385,0.0361
2000,0.0594,-1.2947,0.5638,0.0778,0.0752
2100,0.0642,-1.2626,0.6671,0.0464,0.0435
2200,0.0688,-1.2091,0.8131,0.0765,0.0741
2300,0.0639,-1.1497,0.9639,0.1798,0.1743
2400,0.0795,-1.073,1.5924,0.1386,0.1394
2500,0.0746,-1.0012,0.8752,0.059,0.0567
2600,0.0702,-0.9369,0.8245,0.1294,0.1276
2700,0.0719,-0.8428,1.0868,0.1786,0.1755
2800,0.077,-0.7325,1.0389,0.1313,0.1298
2900,0.0732,-0.6412,0.7562,0.0829,0.0848
3000,0.0742,-0.5394,1.0363,0.1869,0.1815
3100,0.078,-0.4466,0.8781,0.0782,0.0765
3200,0.0729,-0.3427,0.954,0.0787,0.0811
3300,0.0713,-0.2464,0.8168,0.1221,0.1186
3400,0.075,-0.1409,1.0643,0.0849,0.0839
3500,0.0724,-0.0356,0.9998,0.1637,0.1577
3600,0.0801,0.0712,0.9089,0.0509,0.0496
3700,0.0856,0.1898,1.2092,0.1468,0.1439
3800,0.0851,0.3105,0.8421,0.0531,0.0523
3900,0.0806,0.4252,1.081,0.0654,0.064
4000,0.0774,0.545,1.4742,0.2735,0.2638
4100,0.0866,0.6791,1.1553,0.2079,0.2049
4200,0.0855,0.8119,1.1681,0.1565,0.1565
4300,0.0861,0.9461,1.0414,0.0953,0.0944
4400,0.09,1.0731,1.0006,0.078,0.0821
4500,0.0832,1.2138,0.9146,0.071,0.0664
4600,0.085,1.3539,1.2615,0.0759,0.0798
4700,0.0824,1.5059,1.5065,0.2057,0.1964
4800,0.0883,1.6524,2.8283,0.1661,0.1633
4900,0.0848,1.7933,1.6374,0.0868,0.0816
5000,0.0862,1.9411,1.2861,0.0899,0.0837
5100,0.0895,2.085,1.2269,0.0712,0.0689
5200,0.0879,2.2425,1.0318,0.0775,0.0765
5300,0.0863,2.3887,1.1611,0.171,0.172
5400,0.0895,2.5346,1.3421,0.0835,0.0779
5500,0.0912,2.6958,1.1263,0.0702,0.07
5600,0.0918,2.8301,1.3874,0.1423,0.147
5700,0.0907,2.9657,1.5049,0.1264,0.1249
5800,0.0909,3.0987,1.3284,0.1165,0.1164
5900,0.0955,3.2169,1.3689,0.1546,0.149
6000,0.0962,3.3391,1.3227,0.1486,0.1486
6100,0.0945,3.4635,1.453,0.1056,0.1067
6200,0.0947,3.5765,1.4147,0.0845,0.0827
6300,0.0984,3.6881,1.6016,0.1243,0.124
6400,0.098,3.8106,1.6245,0.0865,0.0844
6500,0.0954,3.9103,1.4953,0.1589,0.162
6600,0.0993,4.016,1.5524,0.1581,0.1657
6700,0.0912,4.1209,1.5746,0.1231,0.1258
6800,0.0936,4.2223,2.388,0.0847,0.0846
6900,0.0917,4.3172,2.0768,0.1069,0.1123
7000,0.096,4.4103,3.946,0.2599,0.2732
7100,0.0923,4.5118,3.1648,0.1113,0.1071
7200,0.0964,4.5837,3.4848,0.2396,0.2571
7300,0.0975,4.6864,2.3843,0.1931,0.2048
7400,0.1025,4.7769,2.1936,0.0879,0.0874
7500,0.0948,4.8582,2.55,0.1524,0.1591
7600,0.0986,4.9387,3.1634,0.1041,0.1083
7700,0.1053,5.0244,4.5834,0.2254,0.2459
7800,0.1084,5.0971,3.1959,0.172,0.1906
7900,0.1053,5.1702,2.6636,0.2121,0.2324
8000,0.1053,5.2573,5.7055,0.2171,0.2387
8100,0.1195,5.3331,6.693,0.2097,0.2329
8200,0.1118,5.4064,3.4436,0.2237,0.2433
8300,0.1173,5.4799,6.7083,0.2002,0.2259
8400,0.1173,5.5333,8.628,0.1972,0.221
8500,0.1164,5.5959,5.5943,0.1974,0.2211
8600,0.1159,5.6489,8.1518,0.2007,0.2244
8700,0.1208,5.7341,6.2864,0.1918,0.2204
8800,0.1307,5.7882,7.4665,0.1868,0.2131
8900,0.1344,5.8653,9.8246,0.147,0.1634
9000,0.1221,5.9131,7.7174,0.1564,0.1589
9100,0.1192,5.9827,4.772,0.1743,0.1916
9200,0.1202,6.026,5.6195,0.1859,0.2022
9300,0.1181,6.086,4.739,0.1667,0.1951
9400,0.1193,6.1247,10.6474,0.186,0.2101
9500,0.1275,6.181,8.2299,0.1734,0.1809
9600,0.1237,6.2342,8.6829,0.1673,0.199
9700,0.1289,6.2698,10.237,0.1711,0.201
9800,0.1306,6.3115,11.7193,0.1772,0.2051
9900,0.1316,6.3459,11.1723,0.1744,0.2062
10000,0.1417,6.3842,11.8687,0.1631,0.1933
10100,0.1439,6.4202,14.1828,0.1614,0.1914
10200,0.1297,6.4411,5.862,0.1584,0.1884
10300,0.1261,6.4762,10.9173,0.1577,0.1826
10400,0.1335,6.5094,13.4421,0.1571,0.1876
10500,0.1577,6.5339,33.3184,0.1558,0.1911
10600,0.1444,6.5574,12.2676,0.1456,0.1782
10700,0.1352,6.5752,9.3214,0.1736,0.2026
10800,0.1385,6.6099,11.6888,0.1484,0.1818
10900,0.1392,6.633,8.7807,0.1512,0.1847
11000,0.1338,6.6434,10.9105,0.1561,0.1846
11100,0.1369,6.6547,8.9728,0.139,0.1701
11200,0.1295,6.676,9.072,0.1872,0.2084
11300,0.1332,6.6852,9.6578,0.1417,0.1753
11400,0.1338,6.7124,11.6056,0.1408,0.172
11500,0.1381,6.732,19.6144,0.1388,0.1713
11600,0.139,6.7399,14.0181,0.1434,0.1765
11700,0.1397,6.7655,17.7642,0.1421,0.1743
11800,0.1423,6.7774,18.7334,0.1371,0.1703
11900,0.1465,6.7864,21.6116,0.1397,0.1712
12000,0.1481,6.8,16.6707,0.2082,0.231
12100,0.158,6.8019,21.996,0.1475,0.1775
12200,0.1518,6.816,20.1989,0.138,0.1704
12300,0.1496,6.8288,21.4844,0.1732,0.1936
12400,0.154,6.8278,19.1677,0.1422,0.173
12500,0.1536,6.8426,22.9618,0.1335,0.1672
12600,0.1504,6.8547,22.7757,0.1379,0.1694
12700,0.164,6.866,44.9315,0.1322,0.1649
12800,0.1645,6.8772,34.024,0.1314,0.1652
12900,0.162,6.868,24.6877,0.1276,0.1608
13000,0.163,6.8996,40.538,0.1312,0.1647
13100,0.1566,6.8955,24.4418,0.131,0.1641
