env_steps,return,restorations,infiltrations,length,FPS,time
0,-61.45,50,769,100,0.0,0.1961
100,-67.35,51,671,100,499.8193,0.2001
200,-75.9,56,670,100,504.1782,0.1983
300,-67.1,58,502,100,514.5299,0.1944
400,-72.1,55,586,100,546.492,0.183
500,-69.1,52,718,100,826.9201,0.1209
600,-61.0,43,828,100,528.6447,0.1892
700,-76.4,55,724,100,838.2338,0.1193
800,-67.55,52,643,100,366.6058,0.2728
900,-72.85,53,721,100,500.4324,0.1998
1000,-60.9,51,674,100,4.4614,22.4143
1100,-67.25,51,689,100,31.2768,3.1973
1200,-71.35,57,527,100,31.0923,3.2162
1300,-68.05,53,673,100,29.442,3.3965
1400,-66.35,43,875,100,29.5574,3.3833
1500,-68.85,48,669,100,32.3255,3.0935
1600,-60.0,51,616,100,32.2716,3.0987
1700,-72.65,55,609,100,30.1507,3.3167
1800,-73.7,55,726,100,29.5324,3.3861
1900,-69.9,52,706,100,32.1068,3.1146
2000,-80.6,59,652,100,30.2529,3.3055
2100,-75.8,60,564,100,29.616,3.3766
2200,-55.4,50,572,100,29.3175,3.4109
2300,-60.4,53,612,100,29.4053,3.4008
2400,-64.3,47,698,100,31.2907,3.1958
2500,-58.7,52,590,100,30.3352,3.2965
2600,-72.55,58,631,100,27.7126,3.6085
2700,-66.3,45,806,100,29.3644,3.4055
2800,-70.05,51,685,100,30.422,3.2871
2900,-52.2,46,572,100,30.2544,3.3053
3000,-60.9,40,878,100,30.2859,3.3019
3100,-60.8,59,448,100,31.1231,3.2131
3200,-73.35,55,647,100,27.9291,3.5805
3300,-71.45,51,785,100,31.1212,3.2133
3400,-72.95,58,627,100,31.2524,3.1998
3500,-67.15,60,491,100,30.3845,3.2912
3600,-77.15,54,663,100,31.1188,3.2135
3700,-65.6,63,480,100,31.3503,3.1898
3800,-81.55,55,683,100,30.2797,3.3025
3900,-58.2,47,688,100,32.2667,3.0992
4000,-63.55,49,659,100,28.6194,3.4941
4100,-52.45,44,777,100,29.3177,3.4109
4200,-66.8,42,904,100,32.2522,3.1006
4300,-81.5,52,818,100,31.3066,3.1942
4400,-60.7,42,834,100,31.28,3.1969
4500,-77.1,49,870,100,32.2114,3.1045
4600,-65.55,48,727,100,31.3231,3.1925
4700,-63.7,50,614,100,30.2986,3.3005
4800,-62.35,48,679,100,31.0933,3.2161
4900,-65.25,54,629,100,31.3915,3.1856
5000,-63.15,52,647,100,31.278,3.1971
5100,-71.1,48,758,100,30.2547,3.3053
5200,-59.8,59,480,100,31.3809,3.1867
5300,-71.8,49,848,100,31.0767,3.2178
5400,-80.35,60,647,100,29.4656,3.3938
5500,-72.95,61,527,100,31.3507,3.1897
5600,-62.05,56,577,100,30.1957,3.3117
5700,-61.45,41,881,100,28.6648,3.4886
5800,-75.0,57,652,100,30.2855,3.3019
5900,-76.3,60,594,100,30.3066,3.2996
6000,-81.1,60,570,100,30.1608,3.3156
6100,-75.05,54,729,100,31.3659,3.1882
6200,-60.85,39,869,100,31.1037,3.2151
6300,-59.4,46,752,100,31.301,3.1948
6400,-68.2,56,636,100,30.3587,3.294
6500,-70.15,58,519,100,29.4373,3.3971
6600,-73.5,53,782,100,29.4096,3.4003
6700,-55.1,41,730,100,30.1777,3.3137
6800,-70.75,54,623,100,29.3866,3.4029
6900,-64.45,39,905,100,30.4951,3.2792
7000,-66.8,52,652,100,34.5109,2.8976
7100,-61.1,55,494,100,32.1274,3.1126
7200,-61.85,53,677,100,31.1974,3.2054
