env_steps,return,restorations,infiltrations,length,FPS,time
0,-68.55,61,499,100,0.0,0.2014
100,-61.95,32,1011,100,459.0933,0.2178
200,-77.0,65,572,100,498.5871,0.2006
300,-71.9,62,498,100,507.0073,0.1972
400,-65.55,59,615,100,522.1062,0.1915
500,-77.7,62,618,100,506.523,0.1974
600,-48.05,39,789,100,486.6059,0.2055
700,-55.5,37,866,100,511.87,0.1954
800,-66.4,57,604,100,494.1189,0.2024
900,-68.4,64,424,100,520.6454,0.1921
1000,-54.15,43,775,100,4.3273,23.1094
1100,-69.9,55,634,100,28.6184,3.4943
1200,-71.35,58,663,100,29.3113,3.4117
1300,-70.3,64,466,100,29.5439,3.3848
1400,-63.75,53,523,100,30.2,3.3113
1500,-67.1,50,674,100,28.6052,3.4959
1600,-73.15,47,755,100,27.6595,3.6154
1700,-67.35,47,671,100,31.424,3.1823
1800,-61.3,51,646,100,30.2621,3.3045
1900,-84.8,60,712,100,29.3697,3.4049
2000,-71.6,52,720,100,27.0334,3.6991
2100,-63.1,53,598,100,27.7651,3.6016
2200,-74.15,66,523,100,31.3685,3.1879
2300,-77.2,55,748,100,31.1687,3.2083
2400,-67.35,47,843,100,30.4063,3.2888
2500,-66.1,49,638,100,32.1176,3.1136
2600,-72.35,52,771,100,30.2897,3.3015
2700,-57.9,50,622,100,29.3475,3.4074
2800,-62.25,43,737,100,30.3657,3.2932
2900,-73.25,54,713,100,30.3881,3.2908
3000,-71.95,56,659,100,29.3192,3.4107
3100,-75.4,54,776,100,29.5074,3.389
3200,-77.55,56,703,100,30.2183,3.3093
3300,-67.25,56,525,100,30.4078,3.2886
3400,-68.45,45,849,100,30.2105,3.3101
3500,-72.45,48,865,100,27.8745,3.5875
3600,-74.9,57,670,100,30.2443,3.3064
3700,-80.1,70,470,100,30.2856,3.3019
3800,-46.1,36,918,100,31.3685,3.1879
3900,-71.1,59,514,100,31.0586,3.2197
4000,-71.8,63,508,100,32.2524,3.1005
4100,-73.95,52,787,100,32.2526,3.1005
4200,-65.55,52,659,100,29.5591,3.3831
4300,-70.45,48,753,100,31.2648,3.1985
4400,-62.55,44,811,100,30.105,3.3217
4500,-65.7,52,702,100,30.4204,3.2873
4600,-49.0,38,856,100,29.4513,3.3954
4700,-66.35,51,671,100,28.5824,3.4987
4800,-58.9,49,626,100,30.1864,3.3128
4900,-52.3,46,658,100,31.2616,3.1988
5000,-65.3,42,870,100,30.4644,3.2825
5100,-73.5,67,490,100,29.3956,3.4019
5200,-66.6,51,664,100,30.186,3.3128
5300,-72.9,56,658,100,29.405,3.4008
5400,-51.95,46,643,100,32.158,3.1096
5500,-58.7,45,754,100,28.6825,3.4865
5600,-71.25,52,741,100,29.2766,3.4157
5700,-66.1,43,830,100,29.5644,3.3825
5800,-52.8,37,864,100,30.162,3.3154
5900,-80.8,54,740,100,31.3562,3.1892
6000,-73.8,56,696,100,30.3329,3.2968
6100,-60.55,46,815,100,29.4874,3.3913
6200,-69.2,50,720,100,31.0129,3.2245
6300,-73.95,45,923,100,30.3987,3.2896
6400,-62.15,41,783,100,28.7107,3.483
6500,-70.6,56,656,100,31.093,3.2162
6600,-69.6,54,636,100,30.2571,3.305
6700,-56.05,48,585,100,27.7406,3.6048
6800,-67.05,52,693,100,29.5838,3.3802
6900,-72.4,63,512,100,32.1335,3.112
7000,-67.25,58,457,100,29.5258,3.3869
7100,-70.1,65,394,100,30.1074,3.3215
7200,-70.95,50,727,100,29.4376,3.397
7300,-76.45,65,537,100,30.367,3.2931
7400,-61.6,52,720,100,31.2683,3.1981
7500,-73.75,54,615,100,31.1167,3.2137
7600,-73.2,61,612,100,30.3747,3.2922
7700,-69.5,58,566,100,30.3505,3.2948
7800,-61.7,52,602,100,30.4492,3.2842
7900,-57.65,47,689,100,31.9786,3.1271
8000,-58.5,49,674,100,31.4277,3.1819
8100,-68.65,55,633,100,30.3549,3.2944
8200,-85.3,66,622,100,30.3016,3.3002
8300,-61.55,53,535,100,32.1129,3.114
8400,-58.75,52,539,100,29.4428,3.3964
8500,-57.55,42,767,100,29.505,3.3893
8600,-61.0,46,720,100,31.0454,3.2211
8700,-68.35,54,607,100,29.5741,3.3813
8800,-58.5,52,586,100,29.3776,3.404
8900,-68.7,52,730,100,30.1342,3.3185
9000,-66.9,50,662,100,28.7658,3.4764
9100,-63.35,51,555,100,31.0473,3.2209
9200,-61.85,55,477,100,31.2787,3.1971
9300,-62.85,45,797,100,30.4404,3.2851
9400,-69.35,53,615,100,30.1637,3.3152
9500,-75.7,48,826,100,29.5523,3.3838
9600,-61.75,55,523,100,29.437,3.3971
9700,-54.15,44,623,100,28.3936,3.5219
9800,-78.95,51,823,100,28.5924,3.4974
9900,-63.85,49,665,100,28.7111,3.483
10000,-73.85,51,765,100,0.0,1.2064
10100,-61.1,61,430,100,31.401,3.1846
10200,-78.4,54,788,100,27.8468,3.5911
10300,-82.4,63,556,100,31.3115,3.1937
10400,-62.7,49,682,100,29.2795,3.4154
10500,-71.95,45,859,100,29.3508,3.4071
10600,-69.6,60,516,100,31.3074,3.1941
10700,-65.25,58,529,100,31.2198,3.2031
10800,-77.2,62,532,100,30.4594,3.2831
10900,-61.85,45,821,100,30.1128,3.3209
11000,-67.85,51,757,100,31.4288,3.1818
11100,-64.15,53,627,100,26.2478,3.8099
11200,-63.75,44,923,100,32.1489,3.1105
11300,-62.3,58,618,100,29.6283,3.3752
11400,-74.85,59,613,100,32.0208,3.123
11500,-58.15,54,539,100,30.3617,3.2936
11600,-70.05,54,673,100,29.4545,3.3951
11700,-51.4,43,768,100,30.2468,3.3061
11800,-52.9,43,714,100,30.3107,3.2992
11900,-78.35,56,763,100,30.2724,3.3033
12000,-65.8,49,664,100,30.3105,3.2992
12100,-65.0,45,820,100,27.9114,3.5828
12200,-65.1,45,806,100,30.2118,3.31
12300,-77.6,57,712,100,28.4987,3.5089
12400,-66.9,50,730,100,31.3499,3.1898
12500,-76.2,61,592,100,29.5125,3.3884
12600,-60.9,54,622,100,31.2392,3.2011
12700,-71.9,50,754,100,31.0281,3.2229
12800,-72.25,58,625,100,30.377,3.292
12900,-74.2,62,568,100,30.3314,3.2969
13000,-66.9,51,634,100,30.2678,3.3039
13100,-72.2,57,564,100,29.4172,3.3994
13200,-78.45,62,641,100,28.6543,3.4899
13300,-63.45,56,537,100,31.0838,3.2171
13400,-55.0,39,832,100,29.4357,3.3972
13500,-66.05,54,617,100,28.5932,3.4973
13600,-74.2,43,944,100,30.2784,3.3027
13700,-75.5,58,662,100,30.2061,3.3106
13800,-55.35,40,843,100,29.656,3.372
13900,-71.45,58,561,100,31.046,3.221
14000,-68.5,58,578,100,31.3879,3.1859
14100,-66.3,49,670,100,30.3612,3.2937
14200,-74.45,60,573,100,31.0957,3.2159
14300,-59.45,48,645,100,30.3062,3.2997
14400,-69.15,54,687,100,29.5049,3.3893
14500,-62.0,47,796,100,29.4715,3.3931
14600,-50.75,46,687,100,30.1535,3.3164
14700,-59.0,47,668,100,27.8361,3.5925
14800,-65.4,49,708,100,31.2456,3.2005
14900,-67.25,48,769,100,29.4944,3.3905
15000,-78.55,61,663,100,31.1142,3.214
15100,-69.55,57,627,100,29.3753,3.4042
15200,-54.5,55,442,100,29.3938,3.4021
15300,-70.4,54,664,100,28.69,3.4855
15400,-76.9,66,522,100,32.1044,3.1148
15500,-61.25,47,617,100,30.4745,3.2814
15600,-56.5,40,754,100,31.0999,3.2154
15700,-61.45,45,689,100,29.4881,3.3912
15800,-59.4,51,688,100,30.2585,3.3049
15900,-55.55,46,767,100,29.4486,3.3957
16000,-64.35,55,539,100,29.2738,3.416
16100,-73.05,53,781,100,30.3531,3.2946
16200,-69.7,51,686,100,27.1788,3.6793
16300,-68.75,55,691,100,30.1607,3.3156
16400,-56.2,38,896,100,28.6502,3.4904
16500,-71.55,58,551,100,28.5943,3.4972
16600,-67.1,49,694,100,29.2705,3.4164
16700,-70.95,60,551,100,29.5388,3.3854
16800,-72.1,55,662,100,29.3266,3.4099
16900,-68.4,63,388,100,30.3637,3.2934
17000,-60.8,49,696,100,29.2964,3.4134
17100,-50.8,36,836,100,29.3951,3.4019
17200,-63.15,48,735,100,31.327,3.1921
17300,-72.2,63,532,100,29.3753,3.4042
17400,-58.9,50,598,100,30.4749,3.2814
17500,-62.5,40,814,100,32.2759,3.0983
17600,-66.55,53,719,100,31.0815,3.2174
17700,-69.3,44,874,100,29.396,3.4018
17800,-91.3,62,670,100,31.2607,3.1989
17900,-60.4,47,788,100,29.5459,3.3846
