env_steps,return,restorations,infiltrations,length,FPS,time
0,-68.55,61,499,100,0.0,0.1963
100,-61.95,32,1011,100,497.3892,0.2011
200,-77.0,65,572,100,526.9365,0.1898
300,-71.9,62,498,100,854.7071,0.117
400,-65.55,59,615,100,533.3903,0.1875
500,-77.7,62,618,100,849.0597,0.1178
600,-48.05,39,789,100,547.1628,0.1828
700,-55.5,37,866,100,531.5395,0.1881
800,-66.4,57,604,100,822.59,0.1216
900,-68.4,64,424,100,518.6528,0.1928
1000,-54.15,43,775,100,4.4273,22.5872
1100,-69.9,55,634,100,30.1668,3.3149
1200,-71.35,58,663,100,27.0913,3.6912
1300,-70.3,64,466,100,30.2516,3.3056
1400,-63.75,53,523,100,28.6439,3.4911
1500,-67.1,50,674,100,30.1512,3.3166
1600,-73.15,47,755,100,29.6275,3.3752
1700,-67.35,47,671,100,28.4763,3.5117
1800,-61.3,51,646,100,28.6237,3.4936
1900,-84.8,60,712,100,28.4983,3.509
2000,-71.6,52,720,100,27.8333,3.5928
2100,-63.1,53,598,100,28.4889,3.5101
2200,-74.15,66,523,100,29.4132,3.3998
2300,-77.2,55,748,100,27.8774,3.5871
2400,-67.35,47,843,100,32.0339,3.1217
2500,-66.1,49,638,100,31.3035,3.1945
2600,-72.35,52,771,100,29.5005,3.3898
2700,-57.9,50,622,100,31.1146,3.2139
2800,-62.25,43,737,100,29.6107,3.3772
2900,-73.25,54,713,100,28.5463,3.5031
3000,-71.95,56,659,100,30.2468,3.3061
3100,-75.4,54,776,100,29.464,3.394
3200,-77.55,56,703,100,30.145,3.3173
3300,-67.25,56,525,100,29.4352,3.3973
3400,-68.45,45,849,100,28.7108,3.483
3500,-72.45,48,865,100,29.2958,3.4135
3600,-74.9,57,670,100,30.2547,3.3053
3700,-80.1,70,470,100,30.3873,3.2909
3800,-46.1,36,918,100,28.5839,3.4985
3900,-71.1,59,514,100,29.297,3.4133
4000,-71.8,63,508,100,28.5984,3.4967
4100,-73.95,52,787,100,28.6123,3.495
4200,-64.55,51,659,100,27.742,3.6047
4300,-70.45,48,753,100,29.4774,3.3924
4400,-62.55,44,811,100,27.7551,3.6029
4500,-65.7,52,702,100,29.4317,3.3977
4600,-49.0,38,856,100,29.3561,3.4065
4700,-66.35,51,671,100,31.2604,3.1989
4800,-58.9,49,626,100,31.2827,3.1967
4900,-52.3,46,658,100,31.1638,3.2089
5000,-65.3,42,870,100,27.89,3.5855
5100,-73.5,67,490,100,28.5425,3.5036
5200,-66.6,51,664,100,29.4314,3.3977
5300,-72.9,56,658,100,28.4789,3.5114
5400,-51.95,46,643,100,30.373,3.2924
5500,-58.7,45,754,100,30.2431,3.3065
5600,-71.25,52,741,100,29.5789,3.3808
5700,-66.1,43,830,100,31.0793,3.2176
5800,-52.8,37,864,100,29.4893,3.3911
5900,-80.8,54,740,100,28.6416,3.4914
6000,-73.8,56,696,100,30.2353,3.3074
6100,-59.55,45,815,100,30.246,3.3062
6200,-65.6,51,712,100,30.3306,3.297
6300,-65.75,45,847,100,30.2063,3.3106
6400,-66.4,42,848,100,29.6277,3.3752
6500,-63.1,57,566,100,31.0013,3.2257
6600,-69.0,54,624,100,28.6744,3.4874
6700,-56.05,48,585,100,29.4352,3.3973
6800,-67.05,52,693,100,29.2515,3.4186
6900,-72.4,63,512,100,28.6907,3.4855
7000,-67.25,58,457,100,27.7654,3.6016
7100,-70.1,65,394,100,29.3348,3.4089
7200,-70.95,50,727,100,30.4566,3.2834
7300,-76.4,65,536,100,28.5349,3.5045
7400,-61.6,52,720,100,30.3613,3.2937
7500,-73.75,54,615,100,29.3372,3.4086
7600,-73.2,61,612,100,30.2968,3.3007
7700,-69.5,58,566,100,28.4866,3.5104
7800,-61.7,52,602,100,28.7409,3.4794
7900,-57.65,47,689,100,30.2638,3.3043
8000,-58.5,49,674,100,28.5959,3.497
8100,-68.65,55,633,100,29.3436,3.4079
8200,-85.3,66,622,100,30.2813,3.3024
8300,-60.95,53,539,100,28.6525,3.4901
8400,-58.75,52,539,100,30.2169,3.3094
8500,-59.5,42,774,100,29.4815,3.392
8600,-61.0,46,720,100,28.5107,3.5075
8700,-67.15,54,607,100,28.5308,3.505
8800,-58.5,52,586,100,27.0632,3.6951
8900,-68.7,52,730,100,30.3643,3.2933
9000,-65.95,49,707,100,31.221,3.203
9100,-78.45,54,777,100,30.1707,3.3145
9200,-63.25,55,485,100,28.7921,3.4732
9300,-62.85,45,797,100,27.7556,3.6029
9400,-69.35,53,615,100,29.3875,3.4028
9500,-75.7,48,826,100,28.4125,3.5196
9600,-64.25,55,573,100,30.3435,3.2956
9700,-53.35,44,615,100,28.6659,3.4885
9800,-78.95,51,823,100,31.0526,3.2203
9900,-63.85,49,665,100,30.4529,3.2838
10000,-51.85,51,573,100,0.0,1.0905
10100,-66.15,60,467,100,30.2011,3.3111
10200,-77.6,54,772,100,28.7099,3.4831
10300,-82.4,63,556,100,30.1787,3.3136
10400,-67.1,50,714,100,29.3897,3.4026
10500,-56.05,43,797,100,29.4491,3.3957
10600,-59.05,59,425,100,27.787,3.5988
10700,-66.5,60,534,100,30.2801,3.3025
10800,-79.9,63,594,100,29.5689,3.3819
10900,-60.1,46,762,100,29.2775,3.4156
11000,-69.05,53,693,100,29.4177,3.3993
11100,-59.1,53,606,100,30.3279,3.2973
11200,-64.0,43,920,100,30.3266,3.2974
11300,-62.3,58,582,100,31.156,3.2097
11400,-74.85,59,613,100,30.3797,3.2917
11500,-57.8,54,532,100,30.1996,3.3113
11600,-70.05,54,673,100,31.3113,3.1937
11700,-51.4,43,768,100,27.795,3.5978
11800,-52.65,43,709,100,30.3069,3.2996
11900,-78.35,56,763,100,32.2475,3.101
12000,-65.8,49,664,100,28.5376,3.5042
12100,-68.2,46,816,100,29.4006,3.4013
12200,-63.55,44,823,100,30.2901,3.3014
12300,-76.0,57,704,100,29.4088,3.4003
12400,-67.65,51,729,100,27.1157,3.6879
12500,-77.65,62,585,100,29.3278,3.4097
12600,-58.8,52,620,100,28.73,3.4807
12700,-71.15,49,755,100,29.2783,3.4155
12800,-72.25,58,625,100,29.5474,3.3844
12900,-74.2,62,568,100,29.1901,3.4258
13000,-69.0,51,648,100,30.4306,3.2862
13100,-72.2,57,564,100,28.6262,3.4933
13200,-79.2,63,640,100,28.5911,3.4976
13300,-62.9,56,530,100,30.3007,3.3003
13400,-56.4,40,832,100,31.0309,3.2226
13500,-76.45,55,693,100,28.7096,3.4832
13600,-54.9,41,802,100,30.3915,3.2904
13700,-67.9,55,626,100,30.1127,3.3209
13800,-47.9,40,810,100,29.511,3.3886
13900,-74.05,60,545,100,31.1434,3.211
14000,-72.9,59,594,100,31.3899,3.1857
14100,-65.05,49,601,100,29.4225,3.3988
14200,-77.5,59,630,100,29.368,3.4051
14300,-70.85,49,717,100,27.0764,3.6933
14400,-69.1,54,630,100,28.5674,3.5005
14500,-65.15,46,811,100,29.418,3.3993
14600,-56.9,47,746,100,30.2409,3.3068
14700,-65.65,46,733,100,28.5216,3.5061
