env_steps,return,restorations,infiltrations,length,FPS,time
0,-77.65,61,561,100,0.0,0.0552
100,-51.05,30,937,100,1716.0232,0.0583
200,-82.7,63,654,100,1777.2399,0.0563
300,-70.45,62,497,100,1859.3751,0.0538
400,-80.95,57,619,100,1817.5099,0.055
500,-72.1,62,586,100,1776.6979,0.0563
600,-64.85,40,897,100,1722.4502,0.0581
700,-45.55,34,787,100,1739.3142,0.0575
800,-80.6,58,744,100,1767.0048,0.0566
900,-75.65,65,501,100,1785.6156,0.056
1000,-59.65,46,729,100,9.1553,10.9227
1100,-68.6,58,584,100,66.2491,1.5095
1200,-71.35,48,755,100,64.4389,1.5519
1300,-73.75,63,543,100,65.2608,1.5323
1400,-72.55,59,575,100,66.2732,1.5089
1500,-70.4,53,740,100,64.2957,1.5553
1600,-68.3,49,786,100,65.8323,1.519
1700,-82.95,54,863,100,66.6621,1.5001
1800,-58.75,56,499,100,66.5828,1.5019
1900,-70.55,62,483,100,64.9463,1.5397
2000,-65.35,48,651,100,65.1064,1.536
2100,-68.7,50,662,100,66.3886,1.5063
2200,-69.05,56,469,100,65.4261,1.5284
2300,-57.45,53,525,100,65.0341,1.5377
2400,-63.95,47,807,100,64.7055,1.5455
2500,-62.6,52,708,100,66.3185,1.5079
2600,-62.1,47,698,100,66.2138,1.5103
2700,-63.4,51,696,100,65.971,1.5158
2800,-65.5,50,698,100,64.4523,1.5515
2900,-70.7,56,622,100,68.1481,1.4674
3000,-73.6,55,692,100,64.9686,1.5392
3100,-61.25,50,717,100,69.3037,1.4429
3200,-73.3,58,570,100,67.1252,1.4898
3300,-74.45,54,613,100,66.9738,1.4931
3400,-53.7,46,674,100,67.3653,1.4844
3500,-47.4,44,612,100,66.6903,1.4995
3600,-60.05,50,561,100,66.6184,1.5011
3700,-73.9,61,494,100,63.2938,1.5799
3800,-56.85,36,953,100,65.407,1.5289
3900,-72.95,57,619,100,65.4374,1.5282
4000,-65.7,63,470,100,64.075,1.5607
4100,-68.6,51,636,100,62.5835,1.5979
4200,-76.5,56,718,100,65.0735,1.5367
4300,-71.1,50,702,100,63.9366,1.5641
4400,-67.8,52,768,100,67.5862,1.4796
4500,-74.7,56,658,100,68.0939,1.4686
4600,-59.5,37,874,100,64.7308,1.5449
4700,-71.05,56,677,100,67.0306,1.4919
4800,-71.05,52,717,100,68.1595,1.4672
4900,-70.35,50,711,100,66.7303,1.4986
5000,-66.45,44,781,100,64.0578,1.5611
5100,-71.1,62,518,100,65.7224,1.5216
5200,-70.0,50,744,100,65.8934,1.5176
5300,-76.75,57,659,100,64.9539,1.5396
5400,-71.4,48,760,100,65.882,1.5179
5500,-66.55,48,787,100,66.2445,1.5096
5600,-70.7,50,714,100,65.1706,1.5344
5700,-66.25,44,773,100,64.4588,1.5514
5800,-57.8,41,872,100,66.9761,1.4931
5900,-80.15,59,671,100,66.6584,1.5002
6000,-63.85,51,685,100,66.0571,1.5138
6100,-67.1,44,850,100,63.3054,1.5796
6200,-53.55,47,611,100,65.8904,1.5177
6300,-49.95,44,699,100,66.0086,1.515
6400,-60.3,40,802,100,65.8386,1.5189
6500,-63.7,54,650,100,64.065,1.5609
6600,-64.05,56,597,100,63.0614,1.5858
6700,-61.95,49,599,100,66.5871,1.5018
6800,-61.45,51,621,100,67.0276,1.4919
6900,-82.0,63,596,100,65.9016,1.5174
7000,-74.15,56,631,100,65.7892,1.52
7100,-74.8,65,472,100,66.3638,1.5069
7200,-68.1,53,690,100,66.6963,1.4993
7300,-78.2,62,572,100,66.6384,1.5006
7400,-68.3,52,694,100,64.4252,1.5522
