env_steps,return,restorations,infiltrations,length,FPS,time
0,-61.45,50,769,100,0.0,0.1054
100,-67.35,51,671,100,912.6008,0.1096
200,-75.9,56,670,100,970.3377,0.1031
300,-67.1,58,502,100,963.8887,0.1037
400,-72.1,55,586,100,602.3728,0.166
500,-69.1,52,718,100,856.937,0.1167
600,-61.0,43,828,100,884.2978,0.1131
700,-76.4,55,724,100,568.454,0.1759
800,-67.55,52,643,100,862.6545,0.1159
900,-72.85,53,721,100,926.7132,0.1079
1000,-60.9,51,674,100,8.0807,12.3752
1100,-67.25,51,689,100,52.723,1.8967
1200,-71.35,57,527,100,52.2043,1.9156
1300,-68.05,53,673,100,53.1901,1.8801
1400,-66.35,43,875,100,55.3438,1.8069
1500,-68.5,48,662,100,52.6509,1.8993
1600,-60.0,51,616,100,52.6047,1.901
1700,-72.65,55,609,100,52.6436,1.8996
1800,-73.7,55,726,100,55.2562,1.8098
1900,-69.9,52,706,100,53.1564,1.8812
2000,-80.6,59,652,100,51.8673,1.928
2100,-74.8,59,564,100,52.8764,1.8912
2200,-55.4,50,572,100,53.2511,1.8779
2300,-60.4,53,612,100,54.3004,1.8416
2400,-64.3,47,698,100,50.5562,1.978
2500,-58.7,52,590,100,52.7966,1.8941
2600,-71.55,57,631,100,52.6814,1.8982
2700,-65.05,44,801,100,54.6948,1.8283
2800,-75.05,51,705,100,50.7323,1.9711
2900,-51.2,45,572,100,54.992,1.8184
3000,-60.9,40,878,100,52.7753,1.8948
3100,-60.8,59,448,100,53.0998,1.8832
3200,-73.35,55,647,100,55.0419,1.8168
3300,-74.45,52,781,100,52.5132,1.9043
3400,-72.95,58,627,100,47.9922,2.0837
3500,-67.15,60,491,100,52.6706,1.8986
3600,-77.15,54,663,100,52.6342,1.8999
3700,-65.6,63,480,100,52.2824,1.9127
3800,-81.55,55,683,100,52.481,1.9055
3900,-56.35,45,691,100,50.1921,1.9924
4000,-57.0,47,620,100,52.4354,1.9071
4100,-56.7,45,834,100,52.6163,1.9006
4200,-50.7,40,802,100,53.1184,1.8826
