env_steps,return,restorations,infiltrations,length,FPS,time
0,-74.05,66,1185,100,0.0,0.0151
100,-77.8,69,1068,100,1861.2977,0.0537
200,-87.2,76,868,100,1968.4267,0.0508
300,-91.65,73,1061,100,1822.9209,0.0549
400,-152.3,97,1106,100,1855.1808,0.0539
500,-82.55,70,1115,100,1915.2685,0.0522
600,-83.95,71,1087,100,1954.7303,0.0512
700,-104.0,82,916,100,2043.2411,0.0489
800,-86.6,74,1084,100,1858.1148,0.0538
900,-90.85,77,949,100,1896.5192,0.0527
1000,-90.65,74,1129,100,1882.6436,0.0531
1100,-65.35,63,1063,100,1856.7823,0.0539
1200,-76.25,67,1121,100,1861.339,0.0537
1300,-154.45,97,1173,100,1882.6689,0.0531
1400,-83.6,71,1024,100,1850.3765,0.054
1500,-90.6,73,1152,100,1888.1184,0.053
1600,-53.7,57,1178,100,1846.1739,0.0542
1700,-75.65,67,1197,100,1976.2081,0.0506
1800,-62.3,64,986,100,1972.704,0.0507
1900,-87.35,76,963,100,2050.9041,0.0488
2000,-77.1,67,1090,100,1894.9769,0.0528
2100,-89.95,73,1051,100,1888.8497,0.0529
2200,-92.35,74,1099,100,1923.234,0.052
2300,-82.55,69,1163,100,1899.1469,0.0527
2400,-73.3,67,1110,100,1902.9381,0.0526
2500,-90.55,74,1059,100,1924.7078,0.052
2600,-97.7,76,1106,100,1923.4809,0.052
2700,-71.65,63,1157,100,2007.4972,0.0498
2800,-81.45,68,1145,100,1904.3983,0.0525
2900,-85.0,72,1116,100,1858.1477,0.0538
3000,-77.35,67,1139,100,1867.3885,0.0536
3100,-71.6,66,1080,100,1959.2136,0.051
3200,-162.15,97,1303,100,1902.7655,0.0526
3300,-61.3,61,1150,100,1841.2868,0.0543
3400,-151.15,95,1123,100,1874.3399,0.0534
3500,-75.3,68,1074,100,1891.1065,0.0529
3600,-157.75,98,1195,100,1934.4547,0.0517
3700,-76.25,68,1157,100,1875.7565,0.0533
3800,-82.2,73,1012,100,1854.8034,0.0539
3900,-95.45,75,1109,100,1840.4384,0.0543
4000,-70.4,66,1108,100,1818.8813,0.055
4100,-80.3,70,1134,100,1872.9756,0.0534
4200,-75.15,68,1015,100,2001.8538,0.05
4300,-69.3,64,1222,100,1889.6411,0.0529
4400,-82.55,69,1167,100,1929.1607,0.0518
4500,-83.3,71,1142,100,1882.8802,0.0531
4600,-79.15,68,1075,100,1988.6983,0.0503
4700,-88.8,71,1116,100,1982.3539,0.0504
4800,-88.5,71,1078,100,1958.8659,0.0511
4900,-80.25,67,1177,100,1873.6867,0.0534
5000,-83.7,69,1218,100,1866.1589,0.0536
5100,-77.1,69,1054,100,1834.3213,0.0545
5200,-72.7,64,1178,100,1947.9489,0.0513
5300,-75.75,68,1059,100,1841.7476,0.0543
5400,-65.5,61,1194,100,1942.7248,0.0515
5500,-88.45,69,1109,100,2022.8136,0.0494
5600,-87.85,76,973,100,1982.5975,0.0504
5700,-64.7,63,1150,100,1909.0183,0.0524
5800,-77.25,68,1173,100,1922.2291,0.052
5900,-73.15,65,1119,100,2001.8538,0.05
6000,-65.7,60,1226,100,1924.5223,0.052
6100,-82.2,69,1088,100,1794.7923,0.0557
6200,-151.95,95,1171,100,1931.8085,0.0518
6300,-93.55,74,1155,100,1916.6338,0.0522
6400,-80.7,67,1190,100,1879.8759,0.0532
6500,-87.55,70,1239,100,1898.7515,0.0527
6600,-154.4,95,1212,100,1908.115,0.0524
6700,-67.95,68,1023,100,1973.8644,0.0507
6800,-95.3,76,1094,100,2010.6055,0.0497
6900,-79.7,68,1130,100,1816.8958,0.055
7000,-159.95,97,1259,100,1952.092,0.0512
7100,-87.4,73,1084,100,1924.6018,0.052
7200,-96.45,78,973,100,1907.3341,0.0524
7300,-76.85,66,1173,100,1887.0396,0.053
7400,-70.7,64,1178,100,1887.082,0.053
7500,-79.15,68,1175,100,1933.7858,0.0517
7600,-88.8,73,1148,100,1969.8967,0.0508
7700,-79.1,68,1098,100,1901.1182,0.0526
7800,-84.25,72,1105,100,1954.4207,0.0512
7900,-63.35,60,1203,100,1958.6738,0.0511
8000,-73.8,66,1180,100,1997.6015,0.0501
8100,-153.7,97,1134,100,1896.4249,0.0527
8200,-64.1,62,1174,100,1878.9917,0.0532
8300,-81.7,68,1230,100,1929.418,0.0518
8400,-85.2,72,1028,100,1908.5405,0.0524
8500,-85.4,71,1152,100,1815.166,0.0551
8600,-69.85,65,1117,100,1886.8613,0.053
8700,-85.45,70,1137,100,1970.7204,0.0507
8800,-79.7,71,1006,100,1944.3459,0.0514
8900,-82.55,71,1011,100,1893.8988,0.0528
9000,-61.3,60,1158,100,1931.8797,0.0518
9100,-77.75,68,1135,100,1822.9843,0.0549
9200,-81.0,69,1132,100,1862.8849,0.0537
9300,-60.6,61,1104,100,1757.5937,0.0569
9400,-42.1,52,1234,100,1905.0124,0.0525
9500,-68.15,61,1203,100,1895.9877,0.0527
9600,-75.05,68,1065,100,1944.6974,0.0514
9700,-69.15,67,991,100,1878.5709,0.0532
9800,-81.85,72,993,100,1872.9672,0.0534
9900,-82.3,71,1154,100,1988.9435,0.0503
