env_steps,return,restorations,infiltrations,length,FPS,time
0,-77.65,61,561,100,0.0,0.0546
100,-51.05,30,937,100,1769.0618,0.0565
200,-82.7,63,654,100,1862.7774,0.0537
300,-70.45,62,497,100,1854.8362,0.0539
400,-80.95,57,619,100,1827.7587,0.0547
500,-72.1,62,586,100,1836.522,0.0545
600,-64.85,40,897,100,1809.0905,0.0553
700,-45.55,34,787,100,1801.4216,0.0555
800,-80.6,58,744,100,1848.8268,0.0541
900,-75.65,65,501,100,1886.5303,0.053
1000,-71.25,42,909,100,4.9734,20.107
1100,-69.8,61,544,100,40.3612,2.4776
1200,-63.15,49,619,100,40.9499,2.442
1300,-73.8,60,492,100,40.0076,2.4995
1400,-60.85,54,513,100,39.2052,2.5507
1500,-68.95,55,751,100,40.099,2.4938
1600,-57.0,48,708,100,39.5188,2.5304
1700,-64.25,52,681,100,39.7743,2.5142
1800,-74.1,58,698,100,39.7802,2.5138
1900,-66.05,60,509,100,40.052,2.4968
2000,-57.15,47,579,100,39.9843,2.501
2100,-69.45,50,725,100,39.4431,2.5353
2200,-74.6,63,496,100,40.0138,2.4991
2300,-82.2,57,676,100,40.5235,2.4677
2400,-59.6,41,804,100,40.2305,2.4857
2500,-55.5,49,562,100,40.1616,2.4899
2600,-62.65,52,705,100,40.0496,2.4969
2700,-63.65,51,669,100,39.8777,2.5077
2800,-60.6,50,748,100,40.205,2.4873
2900,-61.4,51,580,100,39.7153,2.5179
3000,-69.9,56,578,100,40.1514,2.4906
3100,-63.05,49,681,100,40.3197,2.4802
3200,-53.45,56,437,100,39.907,2.5058
3300,-69.4,61,540,100,39.991,2.5006
3400,-61.1,53,666,100,40.3119,2.4807
3500,-72.55,50,823,100,39.7944,2.5129
3600,-66.5,52,662,100,39.7352,2.5167
3700,-63.0,63,336,100,39.9836,2.501
3800,-61.4,37,980,100,39.906,2.5059
3900,-66.55,62,495,100,40.0896,2.4944
4000,-65.6,63,368,100,40.0475,2.497
4100,-63.35,49,691,100,40.1203,2.4925
4200,-61.7,52,630,100,39.8861,2.5071
4300,-61.85,52,621,100,40.0671,2.4958
4400,-62.55,47,811,100,40.1228,2.4923
4500,-57.85,52,581,100,40.172,2.4893
4600,-59.8,41,848,100,39.7089,2.5183
