env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
100,0.1403,-0.0284,0.0605,0.0153
200,59.6538,-0.7248,10.4405,9.3749
300,30.388,-5.2617,7.2912,4.1115
400,19.9408,-4.8734,8.4372,6.6732
500,19.0935,-5.7598,10.0976,8.4822
600,11.2272,-6.0662,15.5524,15.4343
700,6.8046,-5.3627,5.7865,3.028
800,7.0937,-6.0653,7.8877,7.61
900,6.3821,-6.4248,5.9549,2.5669
1000,5.0609,-6.1243,8.0402,6.2851
1100,5.9766,-6.3599,17.4724,18.3176
1200,5.8833,-7.013,7.8085,5.2288
1300,4.8242,-6.8112,9.2318,7.7135
1400,5.0076,-7.4873,15.9693,15.1842
1500,5.0659,-7.8944,7.6578,6.288
1600,4.6905,-7.5962,4.5606,2.0517
1700,5.1614,-8.172,9.4988,7.0045
1800,5.1228,-8.3332,17.943,15.8242
1900,4.6439,-8.4865,6.6008,3.8729
2000,5.1072,-8.8732,8.6956,3.5094
2100,5.3584,-9.1246,16.2334,15.2727
2200,5.4354,-9.39,5.8666,2.4157
2300,5.1109,-9.515,10.1196,6.6108
2400,6.6074,-10.2374,19.1456,18.904
2500,5.5223,-9.5804,8.2249,3.6827
2600,5.3362,-10.0543,11.927,7.9515
2700,5.3068,-10.1022,10.406,7.1451
2800,4.8132,-10.2149,6.6036,3.2341
2900,4.4477,-10.2004,8.2023,3.8046
3000,4.9441,-10.8308,11.6367,10.1029
3100,4.2523,-10.6859,12.1211,7.4508
3200,5.3846,-10.9518,11.985,10.4258
3300,4.7965,-10.6694,15.5392,13.2507
3400,4.7607,-10.9989,11.6006,5.2008
3500,5.141,-11.4083,16.0433,11.8022
3600,4.491,-11.5188,10.4069,4.7268
3700,3.9114,-11.1215,16.1535,13.1146
3800,4.101,-12.0062,11.513,5.2058
3900,4.1071,-11.4633,18.1582,15.3254
4000,3.9225,-11.8075,12.6336,10.143
